field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y
2020,2020-12-31,주유소,휴업,고현주유소,경상남도 남해군 남해대로3486 (고현면),정,경상남도 남해군 남해대로 3486 (고현면),4884037024107140000,127.87736782926872,34.89247317195399
2021,2021-01-18,주유소,신규등록,모아주유소,충청남도 홍성군 충서로2417 (홍북면),정,충청남도 홍성군 충서로 2417 (홍북읍),4480025633100320005,126.74332946933852,36.637174895495505
2021,2021-01-07,주유소,휴업,수성탱크터미널서비스(주) 수성제일Self주유소,울산광역시 중구 북부순환도로649 (복산동),정,울산광역시 중구 북부순환도로 649 (복산동),3111010300102640002,129.32907877005474,35.56667679125681
2021,2021-02-16,주유소,휴업,대명그린주유소,경기도 여주시 설가로815 (가남읍),유,경기도 여주시 설가로 820 (가남읍),4167025021105070007,127.53572605362143,37.19774220219219
2021,2021-01-28,주유소,폐업,(주)태종에너지제2청학주유소,부산광역시 영도구 태종로373 (청학동),정,부산광역시 영도구 태종로 373 (청학동),2620012000100310004,129.06515028786004,35.09388014336651
2020,2020-12-29,주유소,휴업,수산주유소,강원도 홍천군 한서로754 (서면),정,강원특별자치도 홍천군 한서로 754 (서면),5172037029100780004,127.60622302103306,37.68533379292063
2020,2020-12-18,주유소,휴업,오성주유소,강원도 영월군 주천로84번길30 (주천면),정,강원특별자치도 영월군 주천로84번길 30 (주천면),5175036021112770003,128.26888910478397,37.2696029234675
2020,2020-12-29,주유소,휴업,Art shop 가좌IC주유소,인천광역시 서구 백범로706 (가좌동),정,인천광역시 서구 백범로 706 (가좌동),2826011200102910009,126.67960578092072,37.48294591145521
2021,2021-03-04,주유소,신규등록,오션네트웍스(주)동백지점,경기도 용인시 기흥구 석성로 666(동백동),정,경기도 용인시 기흥구 석성로 666 (동백동),4146311500100040013,127.17146085358243,37.28324328646014
2021,2021-01-21,주유소,폐업,현대오일뱅크㈜직영 금호현대셀프주유소,광주광역시 서구 서광주로23(매월동),정,광주광역시 서구 서광주로 23 (매월동),2914013200102960000,126.84739558148264,35.12934066464981
2021,2021-02-15,주유소,폐업,하복대주유소,충청북도 청주시 흥덕구 2순환로1067-2 (비하동),정,충청북도 청주시 흥덕구 2순환로 1067-2 (비하동),4311313800102910005,127.42292118849619,36.63947737874363
2021,2021-01-05,주유소,휴업,삼영주유소,경상북도 군위군 치산효령로824 (산성면),대,경상북도,4700000000000000000,128.63672036231335,36.36201475671573
2021,2021-01-08,주유소,휴업,창성주유소,제주특별자치도 제주시 노형로315 (노형동),정,제주특별자치도 제주시 노형로 315 (노형동),5011012200123490000,126.47123594125095,33.48029915965392
2021,2021-02-19,주유소,휴업,범호주유소,경상북도 포항시 북구 동해대로1879 (흥해읍),정,경상북도 포항시 북구 동해대로 1879 (흥해읍),4711325039100790021,129.34878653479566,36.138606954423274
2021,2021-02-04,주유소,휴업,원당에너지,인천광역시 서구 원당대로1025 (원당동),유,인천광역시 서구 원당대로 1029 (원당동),2826011500110350000,126.71534763689804,37.59339246012941
2020,2020-12-30,주유소,휴업,현대오일뱅크㈜직영 계룡대자가셀프주유소,충청남도 계룡시 계룡대로663 (신도안면),유,충청남도 계룡시 계룡대로 734 (신도안면),4425033022100160000,127.23711026520915,36.306778313696974
2021,2021-01-07,주유소,신규등록,현대오일뱅크(주)세교주유소,경기도 오산시 수청동 615-2,정,경기도 오산시 수청동 615-2,4137010800106150002,127.0608518397634,37.17463441277569
2021,2021-03-10,주유소,휴업,쓰리고주유소,전라남도 함평군 벽류길10 (대동면),정,전라남도 함평군 벽류길 10 (대동면),4686035030104420001,126.49213222787753,35.11554662490013
2020,2020-12-30,주유소,휴업,광신석유(주) 장림주유소,부산광역시 사하구 다대로335 (장림동),정,부산광역시 사하구 다대로 335 (장림동),2638010500104240002,128.97685427687355,35.07242774053512
2020,2020-12-23,주유소,휴업,광신석유(주)직영 교대주유소,부산광역시 동래구 여고로131 (사직동),정,부산광역시 동래구 여고로 131 (사직동),2626010900101590007,129.07708162745294,35.19929263526227
2021,2021-01-26,주유소,휴업,경원주유소,경기도 광명시 광명로136 (가학동),정,경기도 광명시 광명로 136 (가학동),4121010700106390001,126.8505425479674,37.41382335423933
2021,2021-02-10,주유소,휴업,하나주유소,충청남도 서산시 안견로115 (동문동),정,충청남도 서산시 안견로 115 (동문동),4421010200106600004,126.45756041364642,36.78791682095065
2021,2021-02-18,주유소,휴업,스마일주유소,전라북도 전주시 완산구 공북로75 (태평동),정,전북특별자치도 전주시 완산구 공북로 75 (태평동),5211111900100120023,127.1398800923519,35.82620162897471
2021,2021-01-07,주유소,폐업,토리움에너지(주),경상북도 포항시 남구 새마을로701 (연일읍),정,경상북도 포항시 남구 새마을로 701 (연일읍),4711125327105540000,129.29567928471639,36.036289539164784
2021,2021-03-16,주유소,휴업,대현주유소,충청남도 천안시 동남구 충절로704 (목천읍),정,충청남도 천안시 동남구 충절로 704 (목천읍),4413125035100240001,127.19067775070974,36.76769549277803
2020,2020-12-31,주유소,휴업,청주농협북부주유소,충청북도 청주시 청원구 공항로97 (율량동),정,충청북도 청주시 청원구 공항로 97 (율량동),4311410300118720000,127.48599883585571,36.665937183104894
2020,2020-12-31,주유소,신규등록,원산주유소,경기도 김포시 하성로301 (하성면),정,경기도 김포시 하성로 301 (하성면),4157036028104840007,126.63608710573493,37.70190792848886
2021,2021-02-24,주유소,신규등록,명품주유소,전라남도 화순군 대리 21-2,정,전라남도 화순군 화순읍 대리 21-2,4679025033100210002,126.97812067483913,35.06203759212881
2021,2021-02-17,주유소,신규등록,내트럭(주) 울산신항사업소,울산 남구 신항로 716번길 13,정,울산광역시 남구 신항로716번길 13 (황성동),3114011400108650000,129.36465749457517,35.45987887927318
2021,2021-01-14,주유소,휴업,신탄진주유소,대전광역시 대덕구 대덕대로1527번길374 (신탄진동),정,대전광역시 대덕구 대덕대로1527번길 374 (신탄진동),3023012600101140021,127.42837375218039,36.45347963274732
2021,2021-01-29,주유소,폐업,그린주유소(장안동),경기도 평택시 삼남로359 (장안동),유,경기도 평택시 삼남로 385-23 (장안동),4122010800101450001,127.08950658415148,37.05836033839262
2021,2021-01-12,주유소,폐업,세기주유소,전라남도 여수시 좌수영로154 (연등동),정,전라남도 여수시 좌수영로 154 (연등동),4613011100107310001,127.72738790601107,34.75408377470833
2021,2021-02-25,주유소,폐업,(주)한진 대정주유소,대전광역시 유성구 대정로67 (대정동),유,대전광역시 유성구 대정로 68 (대정동),3020010300103010001,127.32182303282917,36.317684377322614
2020,2020-12-28,주유소,휴업,대건주유소,경상북도 구미시 선상동로354 (선산읍),정,경상북도 구미시 선상동로 354 (선산읍),4719025034105700001,128.32499156664812,36.29135819894108
2021,2021-03-22,주유소,휴업,㈜대호페트로 갤러리주유소 평택점,경기도 평택시 남부대로597 (진위면),정,경기도 평택시 남부대로 597 (진위면),4122031024106000001,127.09709411470682,37.126023363852006
2021,2021-01-15,주유소,휴업,태화주유소,울산광역시 북구 산업로1432 (신천동),정,울산광역시 북구 산업로 1432 (신천동),3120010500103850000,129.34544120232704,35.633960055705714
2021,2021-01-04,주유소,폐업,(주)경인석유 고속도로 진영(하)주유소,경상남도 김해시 하계로96번길94-2 (진영읍),유,경상남도 김해시 하계로96번길 94-4 (진영읍),4825025021103450001,128.71812973091642,35.27767542499241
2021,2021-01-15,주유소,휴업,하이츠제2주유소,충청남도 서산시 충의로1869 (대산읍),정,충청남도 서산시 충의로 1869 (대산읍),4421025021101500029,126.43836035187962,36.9327284713353
2021,2021-02-05,주유소,휴업,팔마주유소,전라북도 군산시 해망로182 (장미동),정,전북특별자치도 군산시 해망로 182 (장미동),5213012000100050032,126.71735739167906,35.988412965138224
2021,2021-02-22,주유소,휴업,경덕주유소,부산광역시 북구 시랑로58 (구포동),정,부산광역시 북구 시랑로 58 (구포동),2632010500112170006,129.0050844239043,35.200438101791335
2021,2021-01-20,주유소,휴업,명인주유소,충청북도 제천시 북부로977 (봉양읍),정,충청북도 제천시 북부로 977 (봉양읍),4315025032103420000,128.0793647966935,37.13688891148144
2021,2021-03-02,주유소,휴업,대현주유소,충청남도 천안시 동남구 충절로704 (목천읍),정,충청남도 천안시 동남구 충절로 704 (목천읍),4413125035100240001,127.19067775070974,36.76769549277803
2021,2021-03-02,주유소,휴업,㈜대호페트로 갤러리주유소 평택점,경기도 평택시 남부대로597 (진위면),정,경기도 평택시 남부대로 597 (진위면),4122031024106000001,127.09709411470682,37.126023363852006
2021,2021-01-04,주유소,폐업,강변주유소,대전광역시 대덕구 신탄진로866 (신탄진동),정,대전광역시 대덕구 신탄진로 866 (신탄진동),3023012600101160001,127.42895312741612,36.454667463015284
2021,2021-03-26,주유소,신규등록,신녹산개발 주식회사,부산광역시 강서구 가락대로 845(미음동),정,부산광역시 강서구 가락대로 845 (미음동),2644011500116520002,128.8770835117907,35.14762690563965
2020,2020-12-29,주유소,휴업,광신석유(주) 산호주유소,경상남도 창원시 마산합포구 합포로191 (산호동),정,경상남도 창원시 마산합포구 합포로 191 (산호동),4812511800103190004,128.58630477595943,35.214351029438916
2021,2021-01-05,주유소,휴업,이천 강가주유소,경기도 이천시 중부대로1782 (부발읍),정,경기도 이천시 중부대로 1782 (부발읍),4150025323105580051,127.50411695534189,37.289779538969995
2021,2021-02-10,주유소,휴업,새로운주유소,전라북도 전주시 완산구 문화광장로22 (서노송동),유,전북특별자치도 전주시 완산구 문화광장로 21 (서노송동),5211114700106020021,127.14607881553027,35.822835579054214
2021,2021-01-19,주유소,신규등록,장성농협주유소,전남 장성군 장성읍 뱃나드리로245,정,전라남도 장성군 뱃나드리로 245 (장성읍),4688025024113300001,126.7797194365744,35.29219815184187
2021,2021-01-26,주유소,휴업,광송주유소,전라남도 나주시 영산로4896 (다시면),정,전라남도 나주시 영산로 4896 (다시면),4617036035109150005,126.67432944274131,35.01644962816734
2021,2021-03-09,주유소,휴업,두꺼비주유소,전라북도 임실군 봉황로391 (임실읍),정,전북특별자치도 임실군 봉황로 391 (임실읍),5275025024100400001,127.2904579162141,35.63094028143427
2021,2021-03-31,주유소,신규등록,제일주유소,전북 익산시 송학동127-7,정,전북특별자치도 익산시 송학동 127-7,5214011600101270007,126.93454056680457,35.93573962720557
2021,2021-01-07,주유소,폐업,수정주유소,강원도 춘천시 소양로157 (소양로2가),유,강원특별자치도 춘천시 소양로 158 (소양로2가),5111011400101740030,127.72468309999861,37.88722290029476
2021,2021-01-06,주유소,휴업,만포주유소,대구광역시 수성구 희망로211 (황금동),정,대구광역시 수성구 희망로 211 (황금동),2726010700107620003,128.62190635012132,35.84676549123737
2020,2020-12-30,주유소,폐업,챔피언주유소,대구광역시 북구 신천동로1000 (산격동),정,대구광역시 북구 신천동로 1000 (산격동),2723011100107050001,128.59667426895345,35.90320304335643
2021,2021-03-08,주유소,휴업,현대오일뱅크㈜직영 마평현대셀프주유소,경기도 용인시 처인구 중부대로1560 (마평동),정,경기도 용인시 처인구 중부대로 1560 (마평동),4146110700105330007,127.21804274283937,37.23304397742224
2021,2021-01-22,주유소,폐업,민들레주유소,충청북도 영동군 대학로267 (영동읍),유,충청북도 영동군 대학로 268 (영동읍),4374025031101500007,127.79452065953697,36.19311321948055
2021,2021-02-25,주유소,휴업,중도석유(주)도마동주유소,대전광역시 서구 계백로1371 (도마동),정,대전광역시 서구 계백로 1371 (도마동),3017010300101910001,127.3743551662073,36.310841938665796
2021,2021-02-18,주유소,휴업,SK네트웍스(주) 동우주유소,서울특별시 강남구 봉은사로311 (논현동),유,서울특별시 강남구 봉은사로 312 (역삼동),1168010100106810026,127.04128971272436,37.509230408165664
2021,2021-04-01,주유소,휴업,김정현주유소,전라남도 나주시 영산로4735 (다시면),정,전라남도 나주시 영산로 4735 (다시면),4617036023103060001,126.66052585956126,35.01199703425283
2021,2021-03-15,주유소,휴업,현대주유소,강원도 횡성군 고원로257 (둔내면),정,강원특별자치도 횡성군 고원로 257 (둔내면),5173033026109560001,128.2274819000176,37.50600335897175
2021,2021-01-28,주유소,신규등록,강화농협주유소,인천광역시 강화군 강화읍 중앙로 70,정,인천광역시 강화군 중앙로 70 (강화읍),2871025024102830004,126.48746119325038,37.737575871456926
2020,2020-12-31,주유소,휴업,강변주유소,경상남도 함양군 거함대로1160 (수동면),정,경상남도 함양군 거함대로 1160 (수동면),4887034026106680002,127.79550436191867,35.58991398434193
2021,2021-01-07,주유소,폐업,(주)동국에너지 제일주유소,광주광역시 광산구 북문대로328 (신창동),정,광주광역시 광산구 북문대로 328 (신창동),2920011800100790002,126.8573612514463,35.19004121234178
2021,2021-01-11,주유소,휴업,항도주유소,부산광역시 부산진구 신암로14 (범천동),유,부산광역시 부산진구 신암로 13 (범천동),2623010400112980116,129.05574452197737,35.14329622720272
2021,2021-03-04,주유소,휴업,지에스칼텍스(주) GS타워주유소,서울특별시 강남구 논현로516 (역삼동),정,서울특별시 강남구 논현로 516 (역삼동),1168010100106680013,127.03648814810558,37.502732249155905
2021,2021-03-12,주유소,휴업,만포주유소,대구광역시 수성구 희망로211 (황금동),정,대구광역시 수성구 희망로 211 (황금동),2726010700107620003,128.62190635012132,35.84676549123737
2021,2021-01-27,주유소,폐업,GS네트웍스럭키주유소,충청남도 천안시 서북구 천안대로2-4 (성환읍),정,충청남도 천안시 서북구 천안대로 2-4 (성환읍),4413325036103510003,127.12536908042436,36.96237190611423
2021,2021-02-23,주유소,폐업,송탄IC주유소,경기도 평택시 도일로3 (가재동),유,경기도 평택시 도일로 101-3 (도일동),4122010600105800006,127.1063722999269,37.050316527809166
2021,2021-03-17,주유소,휴업,현대오일뱅크㈜직영 이리주유소,전라북도 익산시 무왕로1350 (팔봉동),정,전북특별자치도 익산시 무왕로 1350 (팔봉동),5214012700108480001,127.00575176851983,35.96285945207901
2021,2021-02-03,주유소,신규등록,이안주유소,충청남도 당진시 석문면 북부산업로 3103 (삼봉리),정,충청남도 당진시 북부산업로 3103 (석문면),4427032023102510028,126.55727240241428,36.99789602347143
2021,2021-01-11,주유소,폐업,(주)강평텔레콤 주내주유소,경기도 양주시 평화로1062 (마전동),유,경기도 양주시 평화로 1072 (마전동),4163010400100710005,127.04822199280348,37.78701514996339
2021,2021-04-05,주유소,폐업,복정주유소,경기도 성남시 수정구 헌릉로1048 (복정동),유,경기도 성남시 수정구 헌릉로 1044 (복정동),4113110700100070000,127.14682235649376,37.45820266153238
2021,2021-03-10,주유소,휴업,현대오일뱅크㈜직영 신철원주유소,강원도 철원군 명성로179 (갈말읍),정,강원특별자치도 철원군 명성로 179 (갈말읍),5178025622100380004,127.30732894304896,38.14751587308087
2021,2021-01-14,주유소,휴업,대명주유소,경상북도 경산시 경청로623 (남천면),정,경상북도 경산시 경청로 623 (남천면),4729037024104510006,128.71902309257135,35.77076755564843
2021,2021-03-16,주유소,휴업,명인주유소,충청북도 제천시 북부로977 (봉양읍),정,충청북도 제천시 북부로 977 (봉양읍),4315025032103420000,128.0793647966935,37.13688891148144
2021,2021-01-05,주유소,휴업,제일주유소,경상북도 군위군 동부로1042 (의흥면),대,경상북도,4700000000000000000,128.63672036231335,36.36201475671573
2021,2021-02-02,주유소,휴업,갈산주유소,충청남도 홍성군 갈산로126 (갈산면),정,충청남도 홍성군 갈산로 126 (갈산면),4480038021101620001,126.55229952563936,36.60278724496681
2021,2021-02-10,주유소,휴업,오성주유소,전라북도 남원시 춘향로370 (광치동),정,전북특별자치도 남원시 춘향로 370 (광치동),5219011300102420001,127.37603404016662,35.441355797583014
2021,2021-03-26,주유소,휴업,깨끗한2주유소,충청북도 제천시 내토로722 (교동),유,충청북도 제천시 내토로 723 (교동),4315010500100300031,128.22184596510536,37.141424779467016
2021,2021-01-15,주유소,폐업,태봉주유소,경상북도 상주시 어풍로65 (함창읍),정,경상북도 상주시 어풍로 65 (함창읍),4725025022104770004,128.18912276591766,36.56278950869252
2021,2021-04-08,주유소,폐업,현대오일뱅크㈜직영 로타리주유소,인천광역시 계양구 아나지로512 (서운동),정,인천광역시 계양구 아나지로 512 (서운동),2824510400101350003,126.74937217978766,37.52521626334375
2021,2021-03-15,주유소,휴업,중앙주유소,충청남도 논산시 득안대로3035 (상월면),정,충청남도 논산시 득안대로 3035 (상월면),4423034023101410002,127.13316933718654,36.30970840011254
2021,2021-02-26,주유소,휴업,세종주유소,충청북도 청주시 서원구 사운로180번길32 (사직동),정,충청북도 청주시 서원구 사운로180번길 32 (사직동),4311210100101390008,127.4805016805022,36.64563392071214
2021,2021-03-23,주유소,폐업,가야주유소,경상남도 고성군 성내로70 (고성읍),정,경상남도 고성군 성내로 70 (고성읍),4882025022101600003,128.31685113147606,34.975975202479
2021,2021-01-07,주유소,휴업,청정주유소,강원도 철원군 호국로6494 (김화읍),정,강원특별자치도 철원군 호국로 6494 (김화읍),5178025321102130000,127.41948974404013,38.24960748163705
2021,2021-02-09,주유소,폐업,영남그린주유소,경상북도 김천시 포아로103 (아포읍),정,경상북도 김천시 포아로 103 (아포읍),4715025021100680001,128.256139987553,36.16899338347545
2021,2021-02-17,주유소,휴업,우리주유소,경상남도 고성군 영회로94 (영오면),정,경상남도 고성군 영회로 94 (영오면),4882037022104350000,128.19789992195211,35.092079394735805
2021,2021-03-30,주유소,폐업,신성주유소,서울특별시 동대문구 장한로29 (장안동),정,서울특별시 동대문구 장한로 29 (장안동),1123010600104300008,127.06606716850419,37.56417158818988
2021,2021-01-18,주유소,휴업,(주)동강상사 소나무주유소,세종특별자치시 세종로3907 (전의면),정,세종특별자치시 세종로 3907 (전의면),3611037026105870005,127.18493723570188,36.67889261613167
2021,2021-04-12,주유소,폐업,SK에너지(주)동해주유소,강원도 속초시 관광로388 (노학동),유,강원특별자치도 속초시 관광로 383 (노학동),5121010700109780007,128.5376164621507,38.19533700832329
2021,2021-01-18,주유소,휴업,(주)동백에너비스 판도라주유소,경상남도 창원시 마산합포구 삼진의거대로753 (진동면),정,경상남도 창원시 마산합포구 삼진의거대로 753 (진동면),4812532027107950001,128.49562721412394,35.12269323135664
2021,2021-03-19,주유소,폐업,청용주유소,전라남도 해남군 관광레저로936 (화원면),정,전라남도 해남군 관광레저로 936 (화원면),4682043034106690026,126.3202861629964,34.65307289108857
2021,2021-03-05,주유소,폐업,지에스칼텍스(주)경동주유소,대구광역시 남구 봉덕로29 (봉덕동),유,대구광역시 남구 봉덕로 30 (봉덕동),2720010200105960001,128.59351085311928,35.84497612022681
2021,2021-03-30,주유소,폐업,에스원에너지(주),경상남도 김해시 대청계곡길48 (대청동),정,경상남도 김해시 대청계곡길 48 (대청동),4825012900108560003,128.78852494982203,35.18526144579558
2021,2021-04-01,주유소,신규등록,율하2지구주유소,경남 김해시 율하로515 (장유동),정,경상남도 김해시 율하로 515 (장유동),4825013200108760000,128.82954797013932,35.17001994002005
2021,2021-02-19,주유소,휴업,예산능금농협주유소,충청남도 예산군 충서로854 (예산읍),정,충청남도 예산군 충서로 854 (예산읍),4481025025104110007,126.82713218711086,36.68374281357383
2021,2021-02-16,주유소,폐업,여명주유소,서울특별시 영등포구 국회대로62길7 (여의도동),정,서울특별시 영등포구 국회대로62길 7 (여의도동),1156011000100170004,126.91640712342965,37.52767569523884
2021,2021-01-20,주유소,신규등록,㈜효문에너지 효문2주유소,경상북도 포항시 남구 오천읍 문덕리 1188-86 외 1필지,정,경상북도 포항시 남구 오천읍 문덕리 1188-86,4711125622111880086,129.40488245121773,35.95173710639915
2021,2021-01-21,주유소,휴업,광신석유(주) 금강주유소,부산광역시 북구 백양대로995 (구포동),정,부산광역시 북구 백양대로 995 (구포동),2632010500110970003,128.9932590659203,35.19463627789182
2021,2021-01-07,주유소,폐업,수정주유소,경상남도 창원시 마산합포구 석곡로438 (구산면),정,경상남도 창원시 마산합포구 석곡로 438 (구산면),4812531024105260008,128.57993195805278,35.11654825254195
2021,2021-03-26,주유소,휴업,신창에너지(주)직영 천안셀프주유소,충청남도 천안시 서북구 망향로485 (성거읍),정,충청남도 천안시 서북구 망향로 485 (성거읍),4413325321105260008,127.19127854319201,36.862146647856655
2021,2021-03-31,주유소,폐업,남원주유소,전라북도 남원시 광한서로87 (하정동),정,전북특별자치도 남원시 광한서로 87 (하정동),5219010200102150003,127.37797604014614,35.4091333748792
2021,2021-03-11,주유소,폐업,(주)강평텔레콤 주내주유소,경기도 양주시 평화로1062 (마전동),유,경기도 양주시 평화로 1072 (마전동),4163010400100710005,127.04822199280348,37.78701514996339
2021,2021-04-05,주유소,휴업,(주)청명주유소-김포지점,경기도 김포시 하성로243 (하성면),정,경기도 김포시 하성로 243 (하성면),4157036029102560006,126.63429684307472,37.696938040585934
2021,2021-04-13,주유소,폐업,전망대주유소,경상남도 창원시 마산합포구 가포로721 (덕동동),정,경상남도 창원시 마산합포구 가포로 721 (덕동동),4812511000106760001,128.57392491082092,35.13794795536887
2021,2021-02-25,주유소,휴업,현대오일뱅크㈜직영 대명셀프주유소,서울특별시 광진구 광나루로460 (화양동),정,서울특별시 광진구 광나루로 460 (화양동),1121510700103020013,127.0803864240171,37.54510743226107
2021,2021-01-26,주유소,폐업,영남제일관문주유소,경상북도 김천시 영남대로1236 (다수동),정,경상북도 김천시 영남대로 1236 (다수동),4715011200103660000,128.07184910748379,36.12742808904867
2021,2021-02-19,주유소,휴업,남선산업(주) 은계self주유소,경기도 시흥시 수인로3142 (안현동),정,경기도 시흥시 수인로 3142 (안현동),4139010700101720001,126.80837776157519,37.43466046345467
2021,2021-01-26,주유소,휴업,동우주유소,경기도 평택시 평남로84 (신대동),정,경기도 평택시 평남로 84 (신대동),4122012200104340004,127.06138538157546,37.00139010683668
2021,2021-03-31,주유소,신규등록,한울주유소,전북 부안군 행안면 서문로 72-1,정,전북특별자치도 부안군 서문로 72-1 (행안면),5280033021102160004,126.72241304375181,35.72946313599185
2021,2021-01-13,주유소,폐업,(주)아인스톤,부산광역시 기장군 일광로92 (일광면),유,부산광역시 기장군 일광로 93 (일광읍),2671025921106730026,129.23298438800165,35.26478257676784
2021,2021-03-16,주유소,폐업,대원,인천광역시 남동구 비류대로678 (남촌동),유,인천광역시 남동구 비류대로 667 (남촌동),2820010700106250053,126.70911469013168,37.4226747337314
2021,2021-04-06,주유소,휴업,군북주유소,경상남도 함안군 사군로1574 (군북면),정,경상남도 함안군 사군로 1574 (군북면),4873032021102640001,128.3442185224565,35.26141330195016
2021,2021-04-16,주유소,폐업,SK장락주유소,충청북도 제천시 청전대로241 (장락동),정,충청북도 제천시 청전대로 241 (장락동),4315011600104030000,128.22424738684538,37.15219863701597
2021,2021-04-02,주유소,신규등록,㈜유성주유소,부산광역시 강서구 명지국제2로 28번길 36 (명지동),정,부산광역시 강서구 명지국제2로28번길 36 (명지동),2644010400136040003,128.90918950230355,35.092111422246084
2021,2021-03-04,주유소,폐업,터미널주유소,충청북도 충주시 탄금대로122 (봉방동),유,충청북도 충주시 탄금대로 124 (봉방동),4313011500100840007,127.91675183073407,36.979227198349285
2021,2021-02-25,주유소,신규등록,제이엠 외동Self주유소,경주시 외동읍 산업로 2604,정,경상북도 경주시 산업로 2604 (외동읍),4713025931102980007,129.31764402277122,35.74296222470829
2021,2021-01-29,주유소,휴업,오류주유소,경상북도 경주시 동해안로2453 (감포읍),정,경상북도 경주시 동해안로 2453 (감포읍),4713025025102730000,129.50673871959881,35.82176471926202
2021,2021-02-01,주유소,폐업,여고주유소,부산광역시 동래구 미남로50 (사직동),유,부산광역시 동래구 미남로 49 (사직동),2626010900101350011,129.07049779332863,35.19850175266667
2021,2021-04-01,주유소,휴업,신창에너지(주)직영 천안셀프주유소,충청남도 천안시 서북구 망향로485 (성거읍),정,충청남도 천안시 서북구 망향로 485 (성거읍),4413325321105260008,127.19127854319201,36.862146647856655
2021,2021-03-22,주유소,신규등록,삼미상사㈜ 서창셀프주유소,인천광역시 남동구 서창방산로 165(서창동),정,인천광역시 남동구 서창방산로 165 (서창동),2820010500107410000,126.76039007717078,37.428149494789615
2021,2021-04-06,주유소,신규등록,업리주유소,경상북도 의성군 의성읍 업리 산165-12,유,경상북도 의성군 의성읍 업리 산 165-11,4773025033201650011,128.67694664940174,36.39042545202482
2021,2021-04-22,주유소,휴업,설악주유소,강원도 인제군 설악로3611 (북면),정,강원특별자치도 인제군 설악로 3611 (북면),5181032023105970002,128.28162674071285,38.13066458497276
2021,2021-03-10,주유소,폐업,갈산주유소,충청남도 홍성군 갈산로126 (갈산면),정,충청남도 홍성군 갈산로 126 (갈산면),4480038021101620001,126.55229952563936,36.60278724496681
2021,2021-01-15,주유소,휴업,오성주유소,경상북도 구미시 구미중앙로352-48 (신평동),정,경상북도 구미시 구미중앙로 352-48 (신평동),4719011100102520003,128.36138683800627,36.11578348358511
2021,2021-02-05,주유소,신규등록,㈜에이치제이에너지 주유소,경기도 화성시 팔탄면 하저리 960,정,경기도 화성시 팔탄면 하저리 960,4159036021109600000,126.86601539507582,37.183618772014114
2021,2021-04-09,주유소,휴업,현대오일뱅크(주)직영 대일셀프주유소,서울특별시 영등포구 영등포로168 (당산동1가),정,서울특별시 영등포구 영등포로 168 (당산동1가),1156011100100050005,126.90004568316421,37.520485219547
2021,2021-04-05,주유소,폐업,평안주유소,서울특별시 광진구 천호대로630 (능동),정,서울특별시 광진구 천호대로 630 (능동),1121510200102550002,127.08717119860314,37.55379917145249
2021,2021-02-08,주유소,휴업,팔팔주유소,전라북도 부안군 주을로107 (줄포면),정,전북특별자치도 부안군 주을로 107 (줄포면),5280041022101940012,126.6883273597715,35.60017297604637
2021,2021-03-02,주유소,휴업,고속주유소,경기도 안산시 상록구 가루개로143 (양상동),정,경기도 안산시 상록구 가루개로 143 (양상동),4127110600102010002,126.84888332478,37.34643223760134
2021,2021-03-26,주유소,신규등록,남제천셀프주유소,충청북도 제천시 청풍호로741,정,충청북도 제천시 청풍호로 741 (금성면),4315031032107650003,128.19233844202728,37.07214389656104
2021,2021-04-28,주유소,휴업,성북역주유소,서울특별시 노원구 광운로95 (월계동),정,서울특별시 노원구 광운로 95 (월계동),1135010200103640002,127.05994969583098,37.62579122097171
2021,2021-04-08,주유소,휴업,삼영주유소,경상북도 포항시 북구 한동로431 (흥해읍),정,경상북도 포항시 북구 한동로 431 (흥해읍),4711325032115730004,129.38711034626238,36.11225748926877
2021,2021-02-10,주유소,휴업,(주)대창석유직영 대성주유소,전라남도 여수시 여순로540-6 (율촌면),정,전라남도 여수시 여순로 540-6 (율촌면),4613032027100660005,127.60378874205968,34.850538353466185
2021,2021-04-13,주유소,휴업,엄지에너지,전라북도 남원시 덕오로386 (덕과면),정,전북특별자치도 남원시 덕오로 386 (덕과면),5219039024110020005,127.34601025876422,35.51891461937718
2021,2021-03-15,주유소,휴업,현대주유소,강원도 횡성군 고원로257 (둔내면),정,강원특별자치도 횡성군 고원로 257 (둔내면),5173033026109560001,128.2274819000176,37.50600335897175
2021,2021-01-19,주유소,폐업,오일스토아주유소,경기도 부천시 수도로286 (여월동),정,경기도 부천시 오정구 수도로 286 (여월동),4119610200100010000,126.79584694604512,37.52166773360299
2021,2021-02-13,주유소,휴업,동신주유소,충청북도 옥천군 매동로108 (옥천읍),정,충청북도 옥천군 매동로 108 (옥천읍),4373025026100690001,127.58938197062287,36.31165132656236
2021,2021-03-31,주유소,폐업,(주)푸른주유소,경기도 광명시 광명로774 (광명동),유,경기도 광명시 광명로 773 (광명동),4121010100107540000,126.84817276559231,37.469205950757775
2021,2021-05-03,주유소,신규등록,대원주유소,대구광역시 달서구 갈밭로 55 (대곡동),정,대구광역시 달서구 갈밭로 55 (대곡동),2729012300110930000,128.5284071055646,35.803605597909616
2021,2021-02-17,주유소,휴업,굿오일주유소,경상북도 경산시 공단2로66 (진량읍),정,경상북도 경산시 공단2로 66 (진량읍),4729025321111950002,128.8264272109545,35.87133929829782
