연도,변동사유발생연월일,판매업종류,구분,업체명,소재지,위도,경도
2019,2019-01-14,주유소,휴업,짱구주유소,전라북도 익산시 여강로417 (망성면),36.0851880442772,127.055796030396
2019,2019-01-14,주유소,폐업,남창녕주유소,경상남도 창녕군 창녕대로326 (창녕읍),35.5183245038665,128.504395030109
2019,2019-01-14,주유소,휴업,오성주유소,경상북도 구미시 구미중앙로352-48 (신평동),36.115751972813,128.361395376756
2019,2019-01-15,주유소,휴업,금척주유소,경상북도 경주시 금척상리길1-3 (건천읍),35.836573724862,129.117070852928
2019,2019-01-15,주유소,폐업,SK네트웍스(주) 한강주유소,경상남도 창원시 마산합포구 합포로212 (산호동),35.2160048747093,128.587483178207
2019,2019-01-15,주유소,휴업,오창공단IC주유소,충청북도 청주시 청원구 농소길6-3 (오창읍),36.7061352336313,127.44124906318
2019,2019-01-16,주유소,휴업,영광IC주유소,전라남도 영광군 영대로674 (영광읍),,
2019,2019-01-16,주유소,휴업,에이원주유소,경상북도 포항시 북구 동해대로2801 (송라면),,
2019,2019-01-17,주유소,폐업,황산주유소,전라남도 해남군 명량로2053 (황산면),34.5803798606602,126.488802341026
2019,2019-01-18,주유소,폐업,서평택주유소,경기도 평택시 포승향남로217 (포승읍),,
2019,2019-01-18,주유소,휴업,스마트주유소,인천광역시 서구 원적로136 (가좌동),37.4974323459382,126.685838814222
2019,2019-01-18,주유소,휴업,대성주유소,강원도 태백시 상장로88 (황지동),37.1543339201546,128.990110178484
2019,2019-01-18,주유소,휴업,눌제주유소,전라북도 정읍시 관청길95 (고부면),35.6158305851279,126.742675347245
2019,2019-01-21,주유소,휴업,SK네트웍스(주) 동광주유소,울산광역시 북구 안기번득길23 (화봉동),35.5863325578639,129.358528217898
2019,2019-01-21,주유소,휴업,판도라주유소,경상남도 창원시 마산합포구 삼진의거대로753 (진동면),35.1225611031034,128.49543692943
2019,2019-01-22,주유소,휴업,안국에너지(주)망원동주유소,서울특별시 마포구 월드컵로119 (망원동),37.5587410471986,126.907182114043
2019,2019-01-22,주유소,휴업,도화IC주유소,인천광역시 미추홀구 송림로309 (도화동),37.4761616196721,126.66747046792
2019,2019-01-22,주유소,폐업,유원 주유소,충청남도 태안군 근흥로1043 (근흥면),36.6999908590088,126.197654799277
2019,2019-01-23,주유소,휴업,병곡주유소,경상북도 영덕군 흰돌로20 (병곡면),36.6068154305477,129.413722120938
2019,2019-01-23,주유소,휴업,홍보주유소,충청남도 보령시 충청수영로564-5 (오천면),36.4447003024578,126.542123946901
2019,2019-01-24,주유소,휴업,대길주유소,경상북도 김천시 남김천대로3113 (구성면),36.0723755150115,128.086542826103
2019,2019-01-24,주유소,휴업,세일주유소,충청남도 천안시 서북구 천안대로1201 (신당동),36.8483805742962,127.154941922176
2019,2019-01-24,주유소,휴업,DB에너지,강원도 춘천시 경춘로1014 (서면),37.8266838872497,127.620310718098
2019,2019-01-24,주유소,휴업,대성주유소,충청북도 영동군 영동황간로759 (영동읍),36.1810356011799,127.841478043645
2019,2019-01-24,주유소,휴업,2000주유소,충청북도 영동군 난계로3075 (황간면),36.2202501901897,127.939638832105
2019,2019-01-25,주유소,휴업,차경주유소,전라남도 고흥군 우주항공로232 (도양읍),34.5447840069518,127.140745253733
2019,2019-01-25,주유소,휴업,SK네트웍스(주) 삼성주유소,서울특별시 강남구 삼성로521 (삼성동),,
2019,2019-01-29,주유소,휴업,(주)명수주유소,경기도 군포시 군포로10 (대야미동),37.3165964337081,126.915122833622
2019,2019-01-29,주유소,휴업,현대오일뱅크(주)직영영월현대주유소,강원도 영월군 서강로628 (한반도면),37.2381368542732,128.315939102051
2019,2019-01-29,주유소,폐업,도개주유소,경상북도 구미시 도안로430 (도개면),36.3234380045851,128.313475254874
2019,2019-01-30,주유소,휴업,영광주유소,울산광역시 북구 동해안로1097 (당사동),35.594355991828,129.462369180009
2019,2019-01-30,주유소,폐업,백구셀프주유소,전라북도 김제시 번영로2773 (백구면),35.8785122762373,126.988751716093
2019,2019-01-31,주유소,휴업,안국에너지(주)망원동주유소,서울특별시 마포구 월드컵로119 (망원동),37.5587410471986,126.907182114043
2019,2019-01-31,주유소,휴업,굿오일조아주유소,경상북도 구미시 선산대로849 (고아읍),36.2012461370462,128.337582753371
2019,2019-02-01,주유소,휴업,대명그린주유소,경기도 여주시 설가로815 (가남읍),,
2019,2019-02-01,주유소,휴업,SK에너지(주) 대흥셀프주유소,부산광역시 사하구 다대로292 (장림동),35.0763557081891,128.9766160823
2019,2019-02-07,주유소,휴업,오류주유소,경상북도 경주시 동해안로2453 (감포읍),35.821796251028,129.506584508487
2019,2019-02-07,주유소,폐업,영진주유소,광주광역시 동구 남문로583 (용산동),,
2019,2019-02-07,주유소,휴업,장곡주유소,충청남도 보령시 충서로3610 (청소면),36.4266794924163,126.589647688977
2019,2019-02-07,주유소,휴업,적교주유소,경상남도 합천군 동부로2490 (청덕면),35.5287590728005,128.356562731667
2019,2019-02-07,주유소,휴업,새광남주유소,전라남도 나주시 남평읍 산남로 637,35.0776917947938,126.860507955038
2019,2019-02-08,주유소,휴업,삼영주유소,경상북도 군위군 치산효령로824 (산성면),36.0734643575248,128.709615114606
2019,2019-02-11,주유소,휴업,적교주유소,경상남도 합천군 동부로2490 (청덕면),35.5287590728005,128.356562731667
2019,2019-02-11,주유소,폐업,태양주유소,충청남도 부여군 성충로1408 (구룡면),36.2492222877881,126.805991252531
2019,2019-02-11,주유소,휴업,북방주유소,경기도 고양시 덕양구 호국로1827 (고양동),,
2019,2019-02-11,주유소,휴업,금마주유소,인천광역시 미추홀구 미추홀대로621 (주안동),,
2019,2019-02-11,주유소,휴업,재산주유소,강원도 평창군 평창대로1737 (용평면),37.5648591268883,128.431292356006
2019,2019-02-11,주유소,휴업,오일랜드,충청북도 보은군 보청대로1334 (보은읍),36.4783898229767,127.763465438774
2019,2019-02-11,주유소,휴업,주식회사 승지,서울특별시 마포구 백범로126 (염리동),37.5462256976573,126.944969899106
2019,2019-02-11,주유소,휴업,연일공단주유소,경상북도 포항시 남구 철강로105 (연일읍),35.9896594154898,129.354119248933
2019,2019-02-11,주유소,휴업,주암댐주유소,전라남도 순천시 동주로2009 (주암면),35.0780571332558,127.231528042892
2019,2019-02-11,주유소,폐업,기분좋은주유소,경상북도 포항시 북구 새천년대로486 (죽도동),36.0183753441918,129.347995587381
2019,2019-02-12,주유소,휴업,(합)동신기업주유소,충청북도 옥천군 매동로108 (옥천읍),36.3116505029218,127.589381623908
2019,2019-02-12,주유소,휴업,극동유화(주)대안주유소,서울특별시 도봉구 마들로574 (창동),37.6615142612008,127.047499715993
2019,2019-02-12,주유소,휴업,푸른주유소,충청북도 괴산군 충민로299 (괴산읍),36.8197368639105,127.84129535081
2019,2019-02-12,주유소,폐업,SK네트웍스(주) 길동주유소,서울특별시 강동구 천호대로1221 (길동),37.5360533908602,127.146353363076
2019,2019-02-13,주유소,휴업,남도주유소,경상북도 안동시 경동로1017 (용상동),36.5515174748699,128.764427342098
2019,2019-02-13,주유소,폐업,삼거리주유소,전라남도 순천시 순천로635 (서면),35.0316126049848,127.445652396617
2019,2019-02-13,주유소,휴업,원당에너지,인천광역시 서구 원당대로1025 (원당동),,
2019,2019-02-14,주유소,휴업,원당에너지,인천광역시 서구 원당대로1025 (원당동),,
2019,2019-02-18,주유소,휴업,용황주유소,경상북도 경주시 원화로492 (용강동),35.864056929766,129.222525985809
2019,2019-02-18,주유소,폐업,SK L2주유소,경기도 평택시 평남로253 (통복동),,
2019,2019-02-18,주유소,휴업,와이케이에너지(주),부산광역시 남구 신선로387 (용당동),35.1202429819163,129.097576114067
2019,2019-02-19,주유소,휴업,동우주유소,경기도 평택시 평남로84 (신대동),37.0013857079685,127.061387891758
2019,2019-02-19,주유소,폐업,콜주유소,경기도 평택시 서동대로1459 (안중읍),36.9908690387393,126.913393184132
2019,2019-02-20,주유소,폐업,청원주유소,강원도 원주시 귀래면 귀래리 159,37.2129271347342,127.891793478224
2019,2019-02-20,주유소,휴업,이레주유소,충청남도 서산시 서해로2294 (팔봉면),36.7710008453684,126.350631479779
2019,2019-02-20,주유소,폐업,나우(NOW)주유소,경상북도 포항시 남구 장기로1623 (오천읍),35.9628677058624,129.42271734359
2019,2019-02-21,주유소,휴업,금강주유소,대전광역시 서구 갈마로174 (괴정동),36.3384150135241,127.375431094408
2019,2019-02-25,주유소,폐업,성광주유소,경상남도 김해시 가야로454 (동상동),35.2404825970344,128.884781228194
2019,2019-02-25,주유소,휴업,원유주유소,강원도 원주시 원문로149 (단계동),37.3553813444211,127.932320188331
2019,2019-02-25,주유소,폐업,영광주유소,울산광역시 북구 동해안로1097 (당사동),35.594355991828,129.462369180009
2019,2019-02-25,주유소,폐업,대동주유소,충청북도 음성군 장감로195 (감곡면),37.116898670334,127.643596488217
2019,2019-02-26,주유소,폐업,GS서해주유소,충청남도 당진시 북부산업로1591 (송산면),36.9791597473055,126.712051622097
2019,2019-02-27,주유소,휴업,새봄주유소,충청북도 음성군 충청대로83 (원남면),,
2019,2019-02-27,주유소,휴업,지에스칼텍스(주)신동주유소,충청북도 제천시 내토로134 (신동),37.1296378450948,128.172878806758
2019,2019-02-27,주유소,휴업,북마산주유소,경상남도 창원시 마산회원구 무학로617 (회원동),35.2216209420783,128.564133032112
2019,2019-02-28,주유소,휴업,(주)동백에너비스 금성주유소,경상남도 창원시 마산합포구 3·15대로89 (월남동1가),35.1876755546401,128.561740117073
2019,2019-02-28,주유소,휴업,(주)소모에너지엔테크놀러지 뉴양주주유소,경기도 양주시 감악산로355 (남면),37.8935155699923,126.970535354198
2019,2019-02-28,주유소,휴업,(주)대흥,강원도 동해시 동해대로5361 (천곡동),37.5212445009276,129.102021772165
2019,2019-03-04,주유소,폐업,관악로주유소,서울특별시 관악구 관악로260 (봉천동),37.487204410587,126.957975264525
2019,2019-03-04,주유소,휴업,우림주유소,서울특별시 중랑구 용마산로487 (망우동),37.5946340255077,127.09936381383
2019,2019-03-04,주유소,휴업,남양주유소,전라남도 무안군 무안로519 (무안읍),34.9895827353453,126.479762748089
2019,2019-03-05,주유소,휴업,송정주유소,경기도 광주시 중앙로280 (송정동),,
2019,2019-03-06,주유소,휴업,연무주유소,충청남도 논산시 동안로957 (연무읍),36.1312685055174,127.10982686202
2019,2019-03-06,주유소,폐업,SK네트웍스(주) 원일주유소,경기도 고양시 일산동구 고양대로1071 (식사동),,
2019,2019-03-06,주유소,폐업,SK네트웍스(주) 수지주유소,경기도 김포시 김포대로1115 (걸포동),37.6325086562657,126.69781991999
2019,2019-03-06,주유소,휴업,푸른주유소,충청북도 괴산군 충민로299 (괴산읍),36.8197368639105,127.84129535081
2019,2019-03-06,주유소,폐업,백두산주유소,대구광역시 동구 동북로316 (신암동),35.8912777337332,128.62398978169
2019,2019-03-07,주유소,폐업,엘스카운티 주식회사(천동주유소),서울특별시 강동구 천호대로987 (천호동),,
2019,2019-03-07,주유소,휴업,세교주유소,경상북도 군위군 경북대로3335 (군위읍),36.2023715288108,128.563438513233
2019,2019-03-07,주유소,폐업,선익개발(주)영등포주유소,서울특별시 영등포구 경인로114길2 (영등포동1가),,
2019,2019-03-08,주유소,폐업,(주)대림에너지,인천광역시 계양구 아나지로160 (효성동),,
2019,2019-03-08,주유소,폐업,㈜미르채리버파크,광주광역시 광산구 첨단강변로79 (쌍암동),,
2019,2019-03-11,주유소,폐업,SK네트웍스(주)한영주유소,인천광역시 서구 서곶로715 (백석동),,
2019,2019-03-12,주유소,휴업,㈜명연에너지 종암훼미리,서울특별시 성북구 종암로145 (종암동),37.6028090733125,127.032034877656
2019,2019-03-12,주유소,휴업,북한강주유소,경기도 남양주시 경춘로2681 (화도읍),37.6720094553042,127.37395641432
2019,2019-03-13,주유소,휴업,금강산주유소,강원도 춘천시 옛경춘로721 (삼천동),37.861795298012,127.706862942611
2019,2019-03-14,주유소,휴업,복지주유소,경기도 양주시 중앙로175 (백석읍),37.7929087879623,126.992105826145
2019,2019-03-14,주유소,폐업,대동주유소,충청남도 보령시 동막오상길2 (주산면),36.2308551811286,126.642797268469
2019,2019-03-18,주유소,휴업,SK네트웍스(주)안평주유소,경기도 안성시 서동대로3986 (공도읍),36.9973483592864,127.149207675624
2019,2019-03-19,주유소,폐업,(주)소모에너지엔테크놀러지 민속촌주유소,경기도 용인시 기흥구 용구대로1857 (하갈동),37.2539490892676,127.104607137159
2019,2019-03-20,주유소,휴업,성환농협북부주유소,충청남도 천안시 서북구 천안대로2438 (성환읍),36.9559346173113,127.130915259025
2019,2019-03-21,주유소,휴업,주식회사 진우 화천지점,강원도 화천군 춘화로3180 (하남면),38.0864285677005,127.693729985212
2019,2019-03-22,주유소,휴업,월촌주유소,경상남도 함안군 월촌1길7 (군북면),35.2856136719493,128.312866274499
2019,2019-03-22,주유소,휴업,(주)명수주유소,경기도 군포시 군포로10 (대야미동),37.3165964337081,126.915122833622
2019,2019-03-22,주유소,폐업,VIP주유소,경기도 수원시 장안구 경수대로1021 (파장동),37.3066575525185,126.999835764035
2019,2019-03-22,주유소,휴업,삼영주유소,경상북도 포항시 북구 한동로431 (흥해읍),36.11226747226,129.387098368098
2019,2019-03-25,주유소,휴업,장수로주유소,경상북도 영천시 장수로823 (화산면),36.0168086310237,128.867027995607
2019,2019-03-25,주유소,폐업,북이주유소,충청북도 청주시 청원구 충청대로1319 (북이면),36.7583729277283,127.551198402992
2019,2019-03-26,주유소,폐업,마트주유소,강원도 강릉시 경강로2402 (송정동),,
2019,2019-03-26,주유소,휴업,돌팍재주유소,전라남도 영광군 천년로381 (염산면),35.2262765261961,126.410641611946
2019,2019-03-26,주유소,폐업,황매산주유소,경남 산청군 차황면 신창로 1531,,
2019,2019-03-27,주유소,휴업,군북주유소,경상남도 함안군 사군로1574 (군북면),35.2613118281141,128.344258577991
2019,2019-03-27,주유소,휴업,태양주유소,대구광역시 서구 국채보상로372 (비산동),35.8719310035354,128.57168754547
2019,2019-03-27,주유소,휴업,두왕주유소,충청남도 서천군 충절로381 (서천읍),36.0778918004316,126.724648270075
2019,2019-03-27,주유소,폐업,터미날주유소,대전광역시 동구 동서대로1658 (성남동),36.3478493746249,127.434235004614
2019,2019-03-27,주유소,휴업,현대주유소,서울특별시 양천구 남부순환로372 (신월동),37.5339097605129,126.829178494291
2019,2019-03-27,주유소,휴업,동현주유소,대전광역시 서구 계백로1327 (정림동),36.3097716111621,127.369607188003
2019,2019-03-28,주유소,휴업,SK네트웍스(주) 삼성주유소,서울특별시 강남구 삼성로521 (삼성동),,
2019,2019-03-28,주유소,폐업,대봉교주유소,대구광역시 수성구 명덕로414 (수성동2가),35.8541060512441,128.615400749691
2019,2019-03-28,주유소,휴업,(주)씨쓰리비봉에너지,경기도 안성시 서동대로6617 (죽산면),37.0721843965274,127.391630842535
2019,2019-03-29,주유소,폐업,한일주유소,경기도 김포시 애기봉로308 (월곶면),37.7332716141617,126.578955857937
2019,2019-03-29,주유소,휴업,동울산주유소,울산광역시 동구 방어진순환도로753 (전하동),35.5090668756262,129.429931959417
2019,2019-03-29,주유소,휴업,마장주유소,경기도 파주시 보광로814 (광탄면),37.7728852141186,126.892588826522
2019,2019-04-01,주유소,폐업,남산주유소,경상북도 군위군 한티로1902 (부계면),36.0477140772437,128.642636312398
2019,2019-04-01,주유소,휴업,태평양주유소,인천광역시 강화군 강화서로557 (하점면),37.7435949337452,126.387389965645
2019,2019-04-01,주유소,폐업,대자연주유소,대구광역시 수성구 파동로42 (파동),35.8083702157408,128.620949321021
2019,2019-04-02,주유소,휴업,시온주유소,경기도 안성시 걸미로418 (죽산면),37.0373105175353,127.426099884814
2019,2019-04-04,주유소,휴업,하늘주유소,충청북도 음성군 음성로1076 (금왕읍),36.9865083091932,127.60500040741
2019,2019-04-05,주유소,휴업,중앙셀프주유소,전라북도 군산시 공단대로552 (소룡동),35.9697008445215,126.685344536616
2019,2019-04-05,주유소,폐업,청하주유소,인천광역시 남동구 경인로752 (간석동),,
2019,2019-04-05,주유소,폐업,금산정동주유소,경상남도 진주시 금산로48 (금산면),35.2138423016817,128.141756070006
2019,2019-04-05,주유소,폐업,(주)필야주유소,충청북도 청주시 청원구 두릉유리로1318 (오창읍),36.7519413271486,127.470319036888
2019,2019-04-05,주유소,폐업,임자면민주유소,전라남도 신안군 임자로137 (임자면),35.0856009002117,126.10800767049
2019,2019-04-05,주유소,휴업,천성주유소,충청북도 청주시 청원구 내수로385 (내수읍),36.7048835382823,127.508173971177
2019,2019-04-05,주유소,폐업,반도주유소,전라북도 전주시 완산구 전주천동로248 (다가동4가),35.8185674905213,127.138740726233
2019,2019-04-05,주유소,휴업,삼방셀프주유소,경상남도 김해시 삼안로151 (삼방동),35.2418913059997,128.913812941177
2019,2019-04-05,주유소,휴업,주교고송영농회주유소,충청남도 보령시 토정로886 (주교면),36.3829611937281,126.520511424246
2019,2019-04-08,주유소,휴업,창선주유소,경상남도 남해군 동부대로2400 (창선면),34.8702834769675,128.009566266409
2019,2019-04-08,주유소,폐업,동해주유소,부산광역시 기장군 기장대로527 (기장읍),35.2421748145909,129.220225969412
2019,2019-04-08,주유소,폐업,복암주유소,전라남도 화순군 충의로1109 (동면),35.0333742193832,127.073836481974
2019,2019-04-09,주유소,휴업,(주)원탑코리아 주유소,인천광역시 남동구 석정로544 (간석동),37.4655528445724,126.696091244356
2019,2019-04-09,주유소,폐업,화성주유소,충청북도 증평군 충청대로2331 (도안면),,
2019,2019-04-09,주유소,휴업,대한주유소,충청남도 공주시 소학동길155 (소학동),36.450263676846,127.149646070607
2019,2019-04-09,주유소,휴업,OK주유소,충청남도 논산시 동안로961 (연무읍),36.1311190372887,127.110172487908
2019,2019-04-09,주유소,휴업,오덕주유소,충청북도 옥천군 안내삼승로537 (안내면),36.3931287137139,127.712911830384
2019,2019-04-09,주유소,휴업,방석주유소,경상북도 포항시 북구 동해대로3077 (송라면),36.2375946357727,129.367196278275
2019,2019-04-10,주유소,휴업,대산건설 신청평주유소,경기도 가평군 경춘로508 (청평면),37.7168106443328,127.400503356398
2019,2019-04-10,주유소,휴업,케이제이(KJ) 주유소,경기도 여주시 청안로180 (점동면),37.2102298470109,127.664630745567
2019,2019-04-10,주유소,휴업,인주대로주유소,인천광역시 남동구 인주대로858 (만수동),37.4480966034449,126.732628626501
2019,2019-04-10,주유소,휴업,전망대주유소,경상남도 창원시 마산합포구 가포로721 (덕동동),35.1379372715122,128.573919934212
2019,2019-04-10,주유소,휴업,소나타주유소,울산광역시 동구 방어진순환도로1280 (서부동),35.5324355646255,129.412035387668
2019,2019-04-10,주유소,폐업,그린파워에너지,부산광역시 남구 용호로207-2 (용호동),,
2019,2019-04-10,주유소,휴업,청주제일주유소,충청북도 청주시 흥덕구 가로수로1086번길1 (비하동),36.6256204244998,127.417485907394
2019,2019-04-10,주유소,휴업,세교주유소,경상북도 군위군 경북대로3335 (군위읍),36.2023715288108,128.563438513233
2019,2019-04-11,주유소,휴업,삼성주유소,광주광역시 광산구 목련로246 (운남동),35.1730885293114,126.824390908097
2019,2019-04-11,주유소,폐업,SK네트웍스(주) 서울주유소,서울특별시 관악구 신림로183 (신림동),,
2019,2019-04-11,주유소,휴업,새영남주유소,경상북도 김천시 아포대로1351-11 (아포읍),36.1551466783053,128.274007892014
2019,2019-04-11,주유소,휴업,갈산주유소,충청남도 당진시 남부로551 (순성면),36.8750843572864,126.671698893237
2019,2019-04-11,주유소,휴업,솔밭주유소,전라북도 남원시 덕오로386 (덕과면),35.5190876584518,127.345955531268
2019,2019-04-12,주유소,휴업,영호주유소,전라남도 해남군 영호길92 (화원면),34.697007380371,126.341571555355
2019,2019-04-12,주유소,폐업,송정주유소,경기도 광주시 중앙로280 (송정동),,
2019,2019-04-12,주유소,폐업,(주)대영상사 동명주유소,강원도 춘천시 가산로78 (동면),37.910979519487,127.781978759397
2019,2019-04-12,주유소,휴업,(주)엠오티이엔지 직영 MOT플러스,경기도 평택시 경기대로542 (세교동),37.0043298867636,127.087184737452
2019,2019-04-13,주유소,휴업,팔봉주유소,강원도 홍천군 팔봉산로1231 (서면),37.7148038151995,127.696784580729
2019,2019-04-15,주유소,휴업,부미주유소,경상북도 군위군 한티로2411 (부계면),36.0825084380201,128.660202878196
2019,2019-04-15,주유소,휴업,성일주유소,충청북도 청주시 서원구 청남로871 (남이면),36.530808015161,127.427487363437
2019,2019-04-15,주유소,휴업,금성주유소,대전광역시 중구 동서대로1183 (태평동),36.3271044361289,127.391576541863
2019,2019-04-17,주유소,휴업,박달령주유소,충청북도 제천시 북부로518 (백운면),37.1418344781899,128.030939714089
2019,2019-04-17,주유소,폐업,대흥주유소,전라남도 해남군 해남로15-1 (해남읍),34.5714037350919,126.608670433049
2019,2019-04-17,주유소,휴업,한강주유소,경기도 안성시 걸미로169 (죽산면),37.0217379905842,127.43984188405
2019,2019-04-17,주유소,폐업,벚꽃주유소,경상남도 창원시 진해구 냉천로126번길17-1 (자은동),35.1532360767776,128.710956549556
2019,2019-04-18,주유소,휴업,행복한주유소,전라남도 여수시 여순로1065 (율촌면),34.8841348064103,127.568025911832
2019,2019-04-18,주유소,휴업,현대이동주유소,경상북도 포항시 남구 희망대로428 (이동),36.0285228450623,129.335672082865
2019,2019-04-19,주유소,휴업,대한주유소,경상남도 김해시 서부로371 (진영읍),35.2682401576791,128.755499278634
2019,2019-04-20,주유소,휴업,삼삼주유소,충청남도 홍성군 천수만로266 (서부면),36.5941387221894,126.469100927323
2019,2019-04-22,주유소,휴업,계림주유소,경기도 여주시 여양1로527 (대신면),37.4139546896826,127.599773143267
2019,2019-04-22,주유소,휴업,향기로운주유소,전라북도 정읍시 마곡로4 (수성동),35.587805843956,126.859404403868
2019,2019-04-22,주유소,휴업,대광주유소,전라북도 정읍시 정읍남로1053 (삼산동),35.5463048505547,126.823048182359
2019,2019-04-23,주유소,폐업,구례주유소,충청남도 금산군 복수로604 (복수면),36.1974970572805,127.381977725366
2019,2019-04-23,주유소,휴업,영정대성주유소,충청남도 공주시 영정길284 (신풍면),36.5031687422236,126.993996257285
2019,2019-04-23,주유소,휴업,그린주유소,경상북도 김천시 포아로103 (아포읍),36.1688882667707,128.256220175688
2019,2019-04-23,주유소,폐업,물레방아주유소,충청북도 증평군 충청대로2473 (도안면),,
2019,2019-04-24,주유소,휴업,장목주유소,경상남도 거제시 거제북로1179 (장목면),34.9883659606905,128.681420805813
2019,2019-04-24,주유소,휴업,토함산주유소,경상북도 경주시 불국로177 (마동),35.7846222156542,129.312577755705
2019,2019-04-24,주유소,휴업,대천주유소,경기도 연천군 연신로755 (신서면),38.1513964080955,127.097210097244
2019,2019-04-25,주유소,휴업,부광주유소,강원도 정선군 오대천로326 (북평면),37.4576662546318,128.630813487847
2019,2019-04-25,주유소,휴업,전주셀프주유소,전라북도 전주시 완산구 춘향로5006 (색장동),35.7899012081705,127.193485030461
2019,2019-04-25,주유소,휴업,삼미상사(주)깨끗한주유소2호,충청북도 제천시 내토로722 (교동),,
2019,2019-04-25,주유소,휴업,설악주유소,강원도 인제군 설악로3611 (북면),38.1306642674811,128.28162668746
2019,2019-04-25,주유소,휴업,신안주유소,전라남도 신안군 중부로839 (안좌면),34.7533163593579,126.125503001761
2019,2019-04-26,주유소,휴업,상신주유소,경기도 안양시 동안구 시민대로65 (호계동),,
2019,2019-04-29,주유소,휴업,태정주유소,경기도 연천군 양연로814 (전곡읍),37.977041498627,127.011985453665
2019,2019-04-29,주유소,휴업,현대주유소,서울특별시 양천구 남부순환로372 (신월동),37.5339097605129,126.829178494291
2019,2019-04-30,주유소,휴업,하나주유소,경기도 양주시 화합로591 (남면),37.8719184979903,126.995328067422
2019,2019-05-01,주유소,휴업,적교주유소,경상남도 합천군 동부로2490 (청덕면),35.5287590728005,128.356562731667
2019,2019-05-01,주유소,휴업,은하수주유소,전라북도 남원시 춘향로214 (용정동),35.4292413963352,127.383150199065
2019,2019-05-02,주유소,폐업,보금자리주유소,경기도 시흥시 금오로94 (무지내동),37.4121368977821,126.84071114402
2019,2019-05-02,주유소,폐업,대원주유소,부산광역시 연제구 중앙대로1059 (연산동),,
2019,2019-05-02,주유소,휴업,대촌주유소,충청북도 충주시 가곡로1702 (앙성면),37.0815325785688,127.818470296186
2019,2019-05-02,주유소,폐업,주식회사 창원현대에너지,서울특별시 서대문구 통일로537 (홍은동),,
2019,2019-05-03,주유소,폐업,금솔주유소,울산광역시 울주군 덕남로84 (온산읍),,
2019,2019-05-03,주유소,휴업,안성고속주유소,경기도 안성시 서동대로4891 (대덕면),37.0206717841458,127.241564326963
2019,2019-05-03,주유소,휴업,배봉로주유소,서울특별시 동대문구 서울시립대로108 (전농동 581-24),37.5800249265392,127.051082862686
2019,2019-05-07,주유소,휴업,SK고속주유소,영암군 신북면 예향로 2128,34.8529351367908,126.691129121637
2019,2019-05-07,주유소,폐업,양전주유소,대전광역시 동구 동대전로300 (가양동),36.3476704237728,127.44476515629
2019,2019-05-08,주유소,휴업,기지주유소,대구광역시 동구 아양로352 (입석동),,
2019,2019-05-08,주유소,폐업,대명주유소,대구광역시 남구 대명로66 (대명동),35.8389364736678,128.564830393254
2019,2019-05-08,주유소,휴업,명진에너지,경기도 양주시 부흥로1848 (광사동),37.7893879646861,127.070851302917
2019,2019-05-08,주유소,휴업,신도시주유소(SK),경기도 안산시 상록구 예술광장1로18 (월피동),37.3291835609978,126.844692744308
2019,2019-05-08,주유소,휴업,현대주유소,인천광역시 남동구 백범로85 (만수동),37.4524818741483,126.736461497391
2019,2019-05-09,주유소,휴업,여천주유소,전라남도 여수시 시청로230 (여천동),34.782447108548,127.66286740454
2019,2019-05-09,주유소,폐업,태양주유소,경기도 부천시 범안로167 (계수동),,
2019,2019-05-10,주유소,휴업,정원주유소,전라북도 정읍시 소성상평로199 (소성면),35.5603302173544,126.80122512636
2019,2019-05-13,주유소,휴업,(주)삼표에너지 야탑주유소,경기도 성남시 분당구 돌마로910 (야탑동),37.4129269781267,127.144214186445
2019,2019-05-13,주유소,휴업,동성에너지주유소,인천광역시 부평구 부평대로222 (갈산동),37.5111334562505,126.721245111626
2019,2019-05-13,주유소,폐업,삼보주유소,광주광역시 동구 필문대로240 (동명동),35.149806292992,126.929032766869
2019,2019-05-14,주유소,휴업,주촌IC주유소,경상남도 김해시 서부로1598 (주촌면),35.2365813275013,128.827506547522
2019,2019-05-14,주유소,폐업,경남주유소,경상남도 밀양시 표충로858 (단장면),35.5233754896918,128.909605366325
2019,2019-05-14,주유소,폐업,구)대성주유소,광주광역시 북구 천지인로85 (오치동),35.1843324266533,126.907949003016
2019,2019-05-14,주유소,폐업,구)대성주유소,광주광역시 북구 천지인로85 (오치동),35.1843324266533,126.907949003016
2019,2019-05-15,주유소,폐업,관리주유소,충청남도 서천군 충서로675 (비인면),36.1202669046219,126.621410249448
2019,2019-05-15,주유소,휴업,㈜두영석유열린주유소,울산광역시 중구 태화로164 (태화동),35.5525711013098,129.293767613619
2019,2019-05-15,주유소,휴업,상원주유소,강원도 화천군 다파로821 (상서면),38.1867006743269,127.601940875466
2019,2019-05-15,주유소,휴업,국민에너지(주)대동해주유소,경상북도 포항시 남구 동해안로5826 (일월동),35.9915533585401,129.425472213638
2019,2019-05-16,주유소,휴업,국민에너지(주)평화주유소,충청남도 예산군 예산산업단지로8-1 (예산읍),36.6842198520708,126.816224053221
2019,2019-05-17,주유소,휴업,행복한주유소,전라남도 여수시 여순로1065 (율촌면),34.8841348064103,127.568025911832
2019,2019-05-20,주유소,휴업,서현주유소,경기도 성남시 분당구 새마을로19 (서현동),37.3840593690938,127.132732543595
2019,2019-05-20,주유소,휴업,속초햇살주유소,강원도 속초시 동해대로4027 (조양동),38.1895252677462,128.594047760227
